tarmonster.png 5 2 1 0
teh_urn.png 1 2 1 0
TEMP_hephaestus.png 5 2 1 0
TEMP_medic.png 2 2 1 0
TEMP_shadow_doppel.png 0 2 1 0
TEMP_shadow_large.png 0 2 1 0
TEMP_shadow_nightmare.png 0 2 1 0
TEMP_shadow_standard.png 0 2 1 0
tentacle_tell.png 0 2 1 0
tiny_slime.png 0 2 1 0
toad.png 0 2 1 0
trainer.png 4 2 1 0
trainingsarcophagus.png 1 2 1 0
trapchest.png 5 2 5 0
trapchest_locked.png 5 2 5 0
trapchest_white.png 5 2 5 0
trollolo.png 4 2 1 0
undead_elf.png 2 2 1 0
undead_santa.png 2 2 1 0
warlock.png 4 2 1 0
weaponmaster.png 9 2 1 0
wight.png 3 2 1 0
wraith.png 3 2 1 0
yeti.png 4 2 1 0
zombie.png 24 2 4 0
zombie_snake.png 0 2 1 0
3x3_explosion.png 0 2 1 0
addchest_black.png 0 2 1 0
addchest_red.png 0 2 1 0
addchest_white.png 0 2 1 0
armor_chainmail.png 0 2 1 0
armor_gi.png 0 2 1 0
armor_glass.png 0 2 1 0
armor_goldmail.png 0 2 1 0
armor_heavyplate.png 0 2 1 0
armor_leather.png 0 2 1 0
armor_obsidian.png 0 2 1 0
armor_platemail.png 0 2 1 0
armor_spiked_chainmail.png 0 2 1 0
armor_spiked_goldmail.png 0 2 1 0
armor_spiked_leather.png 0 2 1 0
armor_spiked_platemail.png 0 2 1 0
bag_holding.png 0 2 1 0
blood_drum.png 2 2 1 0
bomb.png 5 2 1 0
bomb_3.png 0 2 1 0
charm_frost.png 1 2 1 0
charm_gluttony.png 1 2 1 0
charm_nazar.png 1 2 1 0
charm_protection.png 1 2 1 0
charm_risk.png 1 2 1 0
charm_strength.png 1 2 1 0
coins_x15.png 0 2 1 0
coins_x2.png 0 2 1 0
double_heart_transplant.png 1 2 1 0
feet_ballet_shoes.png 1 2 1 0
feet_boots_explorers.png 1 2 1 0
feet_boots_lead.png 1 2 1 0
feet_boots_leaping.png 1 2 1 0
feet_boots_lunging.png 1 2 1 0
feet_boots_pain.png 1 2 1 0
feet_boots_speed.png 1 2 1 0
feet_boots_strength.png 1 2 1 0
feet_boots_winged.png 1 2 1 0
feet_greaves.png 1 2 1 0
food_1.png 1 2 1 0
food_2.png 1 2 1 0
food_3.png 1 2 1 0
food_4.png 1 2 1 0
head_blast_helm.png 1 2 1 0
head_circlet_telepathy.png 1 2 1 0
head_crown_of_greed.png 1 2 1 0
head_crown_of_teleportation.png 1 2 1 0
head_crown_of_thorns.png 1 2 1 0
head_glass_jaw.png 1 2 1 0
head_helmet.png 1 2 1 0
head_miners_cap.png 1 2 1 0
head_monocle.png 1 2 1 0
head_ninja_mask.png 1 2 1 0
head_sunglasses.png 1 2 1 0
heart_transplant.png 1 2 1 0
holster.png 0 2 1 0
holy_water.png 1 2 1 0
hud_backpack.png 0 2 1 0
lord_crown.png 1 2 1 0
misc_compass.png 1 2 1 0
misc_coupon.png 1 2 1 0
misc_heart_container.png 0 2 1 0
misc_heart_container2.png 0 2 1 0
misc_heart_container_empty.png 0 2 1 0
misc_heart_container_empty2.png 0 2 1 0
misc_key.png 1 2 1 0
misc_key_glass.png 1 2 1 0
misc_key_golden.png 1 2 1 0
misc_magnet.png 0 2 1 0
misc_map.png 1 2 1 0
misc_potion.png 1 2 1 0
perm_heart2.png 0 2 1 0
perm_heart3.png 0 2 1 0
perm_heart4.png 0 2 1 0
perm_heart5.png 0 2 1 0
pickaxe.png 1 2 1 0
resource_coin1.png 0 2 1 0
resource_coin10.png 0 2 1 0
resource_coin2.png 0 2 1 0
resource_coin3.png 0 2 1 0
resource_coin4.png 0 2 1 0
resource_coin5.png 0 2 1 0
resource_coin6.png 0 2 1 0
resource_coin7.png 0 2 1 0
resource_coin8.png 0 2 1 0
resource_coin9.png 0 2 1 0
resource_diamond.png 1 2 1 0
resource_diamond2.png 1 2 1 0
resource_diamond3.png 1 2 1 0
resource_hoard.png 0 2 1 0
resource_hoard_gold.png 0 2 1 0
ring_becoming.png 1 2 1 0
ring_charisma.png 1 2 1 0
ring_courage.png 1 2 1 0
ring_gold.png 1 2 1 0
ring_luck.png 1 2 1 0
ring_mana.png 1 2 1 0
ring_might.png 1 2 1 0
ring_peace.png 1 2 1 0
ring_phasing.png 1 2 1 0
ring_protection.png 1 2 1 0
ring_regeneration.png 1 2 1 0
ring_shadows.png 1 2 1 0
ring_shielding.png 1 2 1 0
ring_war.png 1 2 1 0
ring_wonder.png 1 2 1 0
scroll_black.png 1 2 1 0
scroll_brown.png 1 2 1 0
scroll_green.png 1 2 1 0
scroll_magenta.png 1 2 1 0
scroll_orange.png 1 2 1 0
scroll_purple.png 1 2 1 0
scroll_red.png 1 2 1 0
scroll_teal.png 1 2 1 0
scroll_transmute.png 1 2 1 0
scroll_white.png 1 2 1 0
scroll_yellow.png 1 2 1 0
shovel_basic.png 1 2 1 0
shovel_crystal.png 1 2 1 0
shovel_glass.png 1 2 1 0
shovel_obsidian.png 3 2 1 0
shovel_shard.png 1 2 1 0
shovel_titanium.png 1 2 1 0
spell_bomb.png 1 2 1 0
spell_charm.png 1 2 1 0
spell_fireball.png 1 2 1 0
spell_freeze_enemies.png 1 2 1 0
spell_heal.png 1 2 1 0
spell_shield.png 1 2 1 0
spell_transmute.png 1 2 1 0
torch_1.png 1 2 1 0
torch_2.png 1 2 1 0
torch_3.png 1 2 1 0
torch_foresight.png 1 2 1 0
torch_glass.png 1 2 1 0
torch_infernal.png 1 2 1 0
torch_obsidian.png 3 2 1 0
war_drum.png 3 2 1 0
weaponglow_bow.png 0 2 1 0
weaponglow_broadsword.png 0 2 1 0
weaponglow_cat.png 0 2 1 0
weaponglow_crossbow.png 0 2 1 0
weaponglow_dagger.png 0 2 1 0
weaponglow_flail.png 0 2 1 0
weaponglow_longsword.png 0 2 1 0
weaponglow_rapier.png 0 2 1 0
weaponglow_spear.png 0 2 1 0
weaponglow_whip.png 0 2 1 0
weapon_blunderbuss.png 2 2 1 0
weapon_bow.png 1 2 1 0
weapon_bow_blood.png 1 2 1 0
weapon_bow_glass.png 1 2 1 0
weapon_bow_golden.png 1 2 1 0
weapon_bow_obsidian.png 3 2 1 0
weapon_bow_titanium.png 1 2 1 0
weapon_broadsword.png 1 2 1 0
weapon_broadsword_blood.png 1 2 1 0
weapon_broadsword_glass.png 1 2 1 0
weapon_broadsword_golden.png 1 2 1 0
weapon_broadsword_obsidian.png 3 2 1 0
weapon_broadsword_titanium.png 1 2 1 0
weapon_cat.png 1 2 1 0
weapon_cat_blood.png 1 2 1 0
weapon_cat_glass.png 1 2 1 0
weapon_cat_gold.png 1 2 1 0
weapon_cat_obsidian.png 3 2 1 0
weapon_cat_titanium.png 1 2 1 0
weapon_crossbow.png 4 2 1 0
weapon_crossbow_blood.png 4 2 1 0
weapon_crossbow_glass.png 4 2 1 0
weapon_crossbow_golden.png 4 2 1 0
weapon_crossbow_obsidian.png 12 2 1 0
weapon_crossbow_titanium.png 4 2 1 0
weapon_dagger.png 1 2 1 0
weapon_dagger_blood.png 1 2 1 0
weapon_dagger_frost.png 1 2 1 0
weapon_dagger_glass.png 1 2 1 0
weapon_dagger_golden.png 1 2 1 0
weapon_dagger_jeweled.png 1 2 1 0
weapon_dagger_obsidian.png 3 2 1 0
weapon_dagger_phasing.png 1 2 1 0
weapon_dagger_shard.png 1 2 1 0
weapon_dagger_titanium.png 1 2 1 0
weapon_flail.png 1 2 1 0
weapon_flail_blood.png 1 2 1 0
weapon_flail_glass.png 1 2 1 0
weapon_flail_gold.png 1 2 1 0
weapon_flail_obsidian.png 3 2 1 0
weapon_flail_titanium.png 1 2 1 0
weapon_flower.png 1 2 1 0
weapon_golden_lute.png 1 2 1 0
weapon_longsword.png 1 2 1 0
weapon_longsword_blood.png 1 2 1 0
weapon_longsword_glass.png 1 2 1 0
weapon_longsword_golden.png 1 2 1 0
weapon_longsword_obsidian.png 3 2 1 0
weapon_longsword_titanium.png 1 2 1 0
weapon_rapier.png 1 2 1 0
weapon_rapier_blood.png 1 2 1 0
weapon_rapier_glass.png 1 2 1 0
weapon_rapier_golden.png 1 2 1 0
weapon_rapier_obsidian.png 3 2 1 0
weapon_rapier_titanium.png 1 2 1 0
weapon_rifle.png 2 2 1 0
weapon_spear.png 1 2 1 0
weapon_spear_blood.png 1 2 1 0
weapon_spear_glass.png 1 2 1 0
weapon_spear_golden.png 1 2 1 0
weapon_spear_obsidian.png 3 2 1 0
weapon_spear_titanium.png 1 2 1 0
weapon_whip.png 1 2 1 0
weapon_whip_blood.png 1 2 1 0
weapon_whip_glass.png 1 2 1 0
weapon_whip_golden.png 1 2 1 0
weapon_whip_obsidian.png 3 2 1 0
weapon_whip_titanium.png 1 2 1 0
